idx,regime,mover_spec,opp_spec,opp_class,phase,k_remaining,legal_n,final_margin_mover,result_mover,motifs,block_opp,block_mag,block_actual_took,avoid_feeding_opp,avoid_feeding_mag,avoid_feeding_actual_took,contest_merge_opp,contest_merge_mag,contest_merge_actual_took,farm_claim_opp,farm_claim_mag,farm_claim_actual_took
1563,greedy:greedy,greedy,greedy,mid,late_mid,16,33,-2,L,block|avoid_feeding,1,2.0,1,1,2.0,1,0,,,0,,
1567,greedy:greedy,greedy,greedy,mid,opening,64,5,-39,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1564,greedy:greedy,greedy,greedy,mid,pre_endgame,14,27,-2,L,block|avoid_feeding,1,2.0,1,1,2.0,1,0,,,0,,
1565,greedy:greedy,greedy,greedy,mid,pre_endgame,9,39,2,W,block|avoid_feeding,1,2.0,0,1,2.0,0,0,,,0,,
1568,greedy:greedy,greedy,greedy,mid,opening,60,3,-39,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1570,greedy:greedy,greedy,greedy,mid,opening,56,24,-39,L,avoid_feeding,0,,,1,2.0,0,0,,,0,,
1569,greedy:greedy,greedy,greedy,mid,opening,58,3,-39,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1571,greedy:greedy,greedy,greedy,mid,opening,56,4,-39,L,farm_claim,0,,,0,,,0,,,1,12.0,0
1572,greedy:greedy,greedy,greedy,mid,opening,54,6,-39,L,farm_claim,0,,,0,,,0,,,1,12.0,0
1573,greedy:greedy,greedy,greedy,mid,opening,53,26,39,W,avoid_feeding,0,,,1,2.8,0,0,,,0,,
1574,greedy:greedy,greedy,greedy,mid,opening,53,3,39,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1549,greedy:greedy,greedy,greedy,mid,endgame,1,34,-23,L,avoid_feeding,0,,,1,3.0,0,0,,,0,,
1575,greedy:greedy,greedy,greedy,mid,opening,51,3,39,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1576,greedy:greedy,greedy,greedy,mid,opening,47,3,39,W,farm_claim,0,,,0,,,0,,,1,9.0,0
1577,greedy:greedy,greedy,greedy,mid,midgame,45,3,39,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1578,greedy:greedy,greedy,greedy,mid,midgame,40,16,-39,L,avoid_feeding,0,,,1,2.3,1,0,,,0,,
1579,greedy:greedy,greedy,greedy,mid,midgame,38,34,-39,L,avoid_feeding,0,,,1,2.8,0,0,,,0,,
1581,greedy:greedy,greedy,greedy,mid,late_mid,21,39,39,W,avoid_feeding,0,,,1,2.3,1,0,,,0,,
1583,greedy:random,greedy,random,weak,opening,61,3,72,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1580,greedy:greedy,greedy,greedy,mid,midgame,29,3,39,W,farm_claim,0,,,0,,,0,,,1,6.0,1
1585,greedy:random,greedy,random,weak,opening,57,2,72,W,farm_claim,0,,,0,,,0,,,1,9.0,0
1584,greedy:random,greedy,random,weak,opening,59,3,72,W,farm_claim,0,,,0,,,0,,,1,9.0,0
1582,greedy:greedy,greedy,greedy,mid,pre_endgame,14,35,-39,L,avoid_feeding,0,,,1,2.8,1,0,,,0,,
1586,greedy:random,greedy,random,weak,opening,49,4,72,W,farm_claim,0,,,0,,,0,,,1,12.0,0
1587,greedy:random,random,greedy,mid,midgame,44,28,-72,L,avoid_feeding,0,,,1,2.3,1,0,,,0,,
1588,greedy:random,greedy,random,weak,midgame,39,5,72,W,farm_claim,0,,,0,,,0,,,1,12.0,1
1591,greedy:random,greedy,random,weak,opening,67,4,63,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1589,greedy:random,random,greedy,mid,midgame,38,30,-72,L,avoid_feeding,0,,,1,2.3,1,0,,,0,,
1592,greedy:random,random,greedy,mid,opening,66,6,-63,L,farm_claim,0,,,0,,,0,,,1,9.0,0
1594,greedy:random,random,greedy,mid,opening,62,12,-63,L,avoid_feeding,0,,,1,2.8,0,0,,,0,,
1593,greedy:random,greedy,random,weak,opening,63,3,63,W,farm_claim,0,,,0,,,0,,,1,9.0,0
1590,greedy:random,random,greedy,mid,late_mid,16,40,-72,L,block|avoid_feeding,1,3.5,0,1,3.5,0,0,,,0,,
1595,greedy:random,greedy,random,weak,opening,59,3,63,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1597,greedy:random,random,greedy,mid,opening,56,8,-63,L,farm_claim,0,,,0,,,0,,,1,6.0,1
1596,greedy:random,random,greedy,mid,opening,58,14,-63,L,block|avoid_feeding,1,5.0,0,1,5.0,0,0,,,0,,
1598,greedy:random,random,greedy,mid,opening,52,18,-63,L,block|avoid_feeding,1,6.0,0,1,6.0,0,0,,,0,,
1599,greedy:random,random,greedy,mid,midgame,38,28,-63,L,avoid_feeding,0,,,1,2.0,0,0,,,0,,
1600,greedy:random,random,greedy,mid,midgame,36,30,-63,L,avoid_feeding,0,,,1,2.0,0,0,,,0,,
1604,greedy:random,random,greedy,mid,opening,70,4,-47,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1601,greedy:random,random,greedy,mid,midgame,32,34,-63,L,avoid_feeding,0,,,1,2.5,0,0,,,0,,
1603,greedy:random,random,greedy,mid,late_mid,24,34,-63,L,block|avoid_feeding,1,4.0,0,1,4.0,0,0,,,0,,
1605,greedy:random,random,greedy,mid,opening,68,5,-47,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1602,greedy:random,random,greedy,mid,late_mid,28,34,-63,L,avoid_feeding,0,,,1,2.6,1,0,,,0,,
1607,greedy:random,greedy,random,weak,opening,65,4,47,W,farm_claim,0,,,0,,,0,,,1,9.0,0
1606,greedy:random,greedy,random,weak,opening,67,6,47,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1608,greedy:random,random,greedy,mid,opening,64,4,-47,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1610,greedy:random,random,greedy,mid,opening,62,7,-47,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1611,greedy:random,greedy,random,weak,opening,61,3,47,W,farm_claim,0,,,0,,,0,,,1,9.0,0
1609,greedy:random,greedy,random,weak,opening,63,3,47,W,farm_claim,0,,,0,,,0,,,1,9.0,0
1612,greedy:random,greedy,random,weak,opening,57,17,47,W,avoid_feeding,0,,,1,4.0,0,0,,,0,,
1613,greedy:random,greedy,random,weak,opening,55,5,47,W,farm_claim,0,,,0,,,0,,,1,9.0,0
1614,greedy:random,random,greedy,mid,opening,54,5,-47,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1615,greedy:random,random,greedy,mid,opening,52,23,-47,L,avoid_feeding,0,,,1,3.1,1,0,,,0,,
1617,greedy:random,greedy,random,weak,opening,51,27,47,W,avoid_feeding,0,,,1,2.3,0,0,,,0,,
1616,greedy:random,random,greedy,mid,opening,52,4,-47,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1619,greedy:random,greedy,random,weak,opening,47,6,47,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1620,greedy:random,greedy,random,weak,midgame,45,6,47,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1618,greedy:random,greedy,random,weak,opening,49,4,47,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1621,greedy:random,random,greedy,mid,midgame,44,44,-47,L,avoid_feeding,0,,,1,2.6,1,0,,,0,,
1624,greedy:random,greedy,random,weak,midgame,37,38,47,W,avoid_feeding,0,,,1,2.3,0,0,,,0,,
1622,greedy:random,random,greedy,mid,midgame,42,30,-47,L,avoid_feeding,0,,,1,2.6,1,0,,,0,,
1623,greedy:random,random,greedy,mid,midgame,40,27,-47,L,avoid_feeding,0,,,1,2.6,1,0,,,0,,
1626,greedy:random,greedy,random,weak,midgame,33,37,47,W,avoid_feeding,0,,,1,5.0,0,0,,,0,,
1625,greedy:random,random,greedy,mid,midgame,34,36,-47,L,avoid_feeding,0,,,1,3.5,1,0,,,0,,
1627,greedy:random,greedy,random,weak,midgame,33,3,47,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1628,greedy:random,random,greedy,mid,midgame,32,30,-47,L,avoid_feeding,0,,,1,2.0,1,0,,,0,,
1630,greedy:random,random,greedy,mid,late_mid,26,5,-47,L,farm_claim,0,,,0,,,0,,,1,6.0,1
1629,greedy:random,random,greedy,mid,late_mid,28,41,-47,L,avoid_feeding,0,,,1,2.4,1,0,,,0,,
1631,greedy:random,random,greedy,mid,late_mid,24,48,-47,L,avoid_feeding,0,,,1,2.4,1,0,,,0,,
1632,greedy:random,random,greedy,mid,late_mid,22,31,-47,L,avoid_feeding,0,,,1,2.4,0,0,,,0,,
1633,greedy:random,greedy,random,weak,late_mid,21,36,47,W,avoid_feeding,0,,,1,2.4,1,0,,,0,,
1635,greedy:random,greedy,random,weak,late_mid,17,40,47,W,avoid_feeding,0,,,1,2.4,1,0,,,0,,
1634,greedy:random,greedy,random,weak,late_mid,19,40,47,W,avoid_feeding,0,,,1,2.4,1,0,,,0,,
1639,greedy:random,greedy,random,weak,opening,71,4,28,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1640,greedy:random,random,greedy,mid,opening,70,5,-28,L,farm_claim,0,,,0,,,0,,,1,6.0,1
1636,greedy:random,random,greedy,mid,late_mid,16,46,-47,L,avoid_feeding,0,,,1,2.6,1,0,,,0,,
1641,greedy:random,greedy,random,weak,opening,67,4,28,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1637,greedy:random,random,greedy,mid,endgame,6,48,-47,L,avoid_feeding,0,,,1,2.5,0,0,,,0,,
1638,greedy:random,random,greedy,mid,endgame,4,39,-47,L,avoid_feeding,0,,,1,3.0,1,0,,,0,,
1642,greedy:random,greedy,random,weak,opening,63,4,28,W,farm_claim,0,,,0,,,0,,,1,9.0,0
1645,greedy:random,greedy,random,weak,opening,51,26,28,W,avoid_feeding,0,,,1,2.5,0,0,,,0,,
1644,greedy:random,greedy,random,weak,opening,55,31,28,W,avoid_feeding,0,,,1,2.4,0,0,,,0,,
1643,greedy:random,greedy,random,weak,opening,57,3,28,W,farm_claim,0,,,0,,,0,,,1,9.0,0
1648,greedy:random,greedy,random,weak,midgame,31,21,28,W,avoid_feeding,0,,,1,4.1,0,0,,,0,,
1649,greedy:random,greedy,random,weak,midgame,29,32,28,W,avoid_feeding,0,,,1,2.9,0,0,,,0,,
1647,greedy:random,greedy,random,weak,midgame,33,24,28,W,contest_merge,0,,,0,,,1,21.0,0,0,,
1646,greedy:random,greedy,random,weak,midgame,37,4,28,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1650,greedy:random,random,greedy,mid,late_mid,26,38,-28,L,contest_merge,0,,,0,,,1,21.0,0,0,,
1651,greedy:random,greedy,random,weak,late_mid,19,43,28,W,contest_merge,0,,,0,,,1,15.0,0,0,,
1652,greedy:random,random,greedy,mid,late_mid,16,46,-28,L,contest_merge,0,,,0,,,1,18.0,0,0,,
1653,greedy:random,greedy,random,weak,pre_endgame,13,56,28,W,contest_merge,0,,,0,,,1,15.0,0,0,,
1656,greedy:random,greedy,random,weak,endgame,5,60,28,W,contest_merge,0,,,0,,,1,15.0,0,0,,
1654,greedy:random,random,greedy,mid,pre_endgame,12,41,-28,L,avoid_feeding,0,,,1,2.5,0,0,,,0,,
1655,greedy:random,random,greedy,mid,pre_endgame,8,49,-28,L,block|avoid_feeding,1,3.0,0,1,3.0,0,0,,,0,,
1659,random:random,random,random,weak,opening,64,21,-3,L,contest_merge,0,,,0,,,1,6.0,0,0,,
1660,random:random,random,random,weak,opening,59,21,3,W,contest_merge,0,,,0,,,1,6.0,0,0,,
1661,random:random,random,random,weak,opening,52,21,-3,L,contest_merge,0,,,0,,,1,12.0,0,0,,
1657,greedy:random,random,greedy,mid,endgame,4,46,-28,L,contest_merge,0,,,0,,,1,21.0,0,0,,
1658,greedy:random,greedy,random,weak,endgame,3,55,28,W,contest_merge,0,,,0,,,1,15.0,0,0,,
1662,random:random,random,random,weak,opening,51,25,3,W,contest_merge,0,,,0,,,1,9.0,0,0,,
1663,random:random,random,random,weak,opening,49,32,3,W,contest_merge,0,,,0,,,1,9.0,0,0,,
1665,random:random,random,random,weak,midgame,46,26,-3,L,avoid_feeding,0,,,1,2.6,1,0,,,0,,
1664,random:random,random,random,weak,opening,47,30,3,W,contest_merge,0,,,0,,,1,9.0,0,0,,
1666,random:random,random,random,weak,midgame,42,31,-3,L,avoid_feeding,0,,,1,2.6,1,0,,,0,,
1667,random:random,random,random,weak,midgame,40,42,-3,L,contest_merge,0,,,0,,,1,6.0,0,0,,
1668,random:random,random,random,weak,midgame,39,43,3,W,contest_merge,0,,,0,,,1,9.0,0,0,,
1670,random:random,random,random,weak,midgame,37,38,3,W,contest_merge,0,,,0,,,1,9.0,0,0,,
1669,random:random,random,random,weak,midgame,38,41,-3,L,avoid_feeding|contest_merge,0,,,1,2.6,1,1,9.0,0,0,,
1671,random:random,random,random,weak,midgame,36,40,-3,L,contest_merge,0,,,0,,,1,9.0,0,0,,
1672,random:random,random,random,weak,midgame,35,37,3,W,contest_merge,0,,,0,,,1,9.0,0,0,,
1676,random:random,random,random,weak,late_mid,28,33,-3,L,avoid_feeding,0,,,1,2.6,1,0,,,0,,
1673,random:random,random,random,weak,midgame,32,37,-3,L,contest_merge,0,,,0,,,1,9.0,0,0,,
1677,random:random,random,random,weak,late_mid,27,38,3,W,contest_merge,0,,,0,,,1,12.0,0,0,,
1675,random:random,random,random,weak,midgame,29,38,3,W,contest_merge,0,,,0,,,1,12.0,0,0,,
1674,random:random,random,random,weak,midgame,30,42,-3,L,avoid_feeding|contest_merge,0,,,1,2.6,1,1,12.0,0,0,,
1678,random:random,random,random,weak,late_mid,26,40,-3,L,contest_merge,0,,,0,,,1,9.0,0,0,,
1679,random:random,random,random,weak,late_mid,24,37,-3,L,avoid_feeding|contest_merge,0,,,1,2.6,1,1,15.0,0,0,,
1680,random:random,random,random,weak,late_mid,23,35,3,W,contest_merge,0,,,0,,,1,9.0,0,0,,
1683,random:random,random,random,weak,pre_endgame,14,40,-3,L,avoid_feeding,0,,,1,2.6,1,0,,,0,,
1682,random:random,random,random,weak,late_mid,15,41,3,W,contest_merge,0,,,0,,,1,9.0,0,0,,
1681,random:random,random,random,weak,late_mid,18,48,-3,L,avoid_feeding|contest_merge,0,,,1,2.6,1,1,12.0,0,0,,
1684,random:random,random,random,weak,pre_endgame,13,56,3,W,contest_merge,0,,,0,,,1,9.0,0,0,,
1685,random:random,random,random,weak,pre_endgame,12,48,-3,L,avoid_feeding,0,,,1,2.6,1,0,,,0,,
1691,random:random,random,random,weak,midgame,43,31,13,W,avoid_feeding,0,,,1,2.8,0,0,,,0,,
1688,random:random,random,random,weak,opening,56,3,-13,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1689,random:random,random,random,weak,opening,53,6,13,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1686,random:random,random,random,weak,pre_endgame,10,45,-3,L,avoid_feeding|contest_merge,0,,,1,2.6,1,1,12.0,1,0,,
1690,random:random,random,random,weak,midgame,45,3,13,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1687,random:random,random,random,weak,pre_endgame,8,41,-3,L,avoid_feeding,0,,,1,2.6,1,0,,,0,,
1692,random:random,random,random,weak,midgame,39,27,13,W,avoid_feeding,0,,,1,2.3,1,0,,,0,,
1693,random:random,random,random,weak,midgame,37,32,13,W,avoid_feeding,0,,,1,2.8,0,0,,,0,,
1696,random:random,random,random,weak,midgame,35,5,13,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1695,random:random,random,random,weak,midgame,36,34,-13,L,contest_merge,0,,,0,,,1,24.0,0,0,,
1694,random:random,random,random,weak,midgame,37,4,13,W,farm_claim,0,,,0,,,0,,,1,12.0,1
1697,random:random,random,random,weak,midgame,33,34,13,W,avoid_feeding,0,,,1,2.8,0,0,,,0,,
1698,random:random,random,random,weak,midgame,32,33,-13,L,contest_merge,0,,,0,,,1,24.0,0,0,,
1699,random:random,random,random,weak,midgame,31,38,13,W,avoid_feeding,0,,,1,2.8,0,0,,,0,,
1700,random:random,random,random,weak,midgame,29,41,13,W,contest_merge,0,,,0,,,1,9.0,0,0,,
1703,random:random,random,random,weak,late_mid,15,51,13,W,avoid_feeding,0,,,1,3.4,0,0,,,0,,
1702,random:random,random,random,weak,late_mid,23,34,13,W,avoid_feeding,0,,,1,2.8,0,0,,,0,,
1701,random:random,random,random,weak,late_mid,24,49,-13,L,contest_merge,0,,,0,,,1,12.0,0,0,,
1706,random:random,random,random,weak,pre_endgame,8,56,-13,L,contest_merge,0,,,0,,,1,27.0,0,0,,
1704,random:random,random,random,weak,pre_endgame,14,52,-13,L,contest_merge,0,,,0,,,1,27.0,0,0,,
1705,random:random,random,random,weak,pre_endgame,13,47,13,W,avoid_feeding,0,,,1,3.4,1,0,,,0,,
1707,random:random,random,random,weak,endgame,6,52,-13,L,contest_merge,0,,,0,,,1,24.0,0,0,,
1708,greedy:random,greedy,random,weak,opening,49,3,70,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1709,greedy:random,greedy,random,weak,midgame,43,6,70,W,farm_claim,0,,,0,,,0,,,1,6.0,1
1710,greedy:random,greedy,random,weak,midgame,39,5,70,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1713,greedy:random,greedy,random,weak,endgame,3,52,70,W,contest_merge,0,,,0,,,1,15.0,1,0,,
1711,greedy:random,random,greedy,mid,midgame,34,33,-70,L,avoid_feeding,0,,,1,3.0,1,0,,,0,,
1715,random:random,random,random,weak,opening,61,4,-4,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1714,random:random,random,random,weak,opening,65,3,-4,L,farm_claim,0,,,0,,,0,,,1,6.0,1
1717,random:random,random,random,weak,opening,50,23,4,W,contest_merge,0,,,0,,,1,12.0,0,0,,
1712,greedy:random,random,greedy,mid,endgame,4,50,-70,L,contest_merge,0,,,0,,,1,15.0,0,0,,
1716,random:random,random,random,weak,opening,55,7,-4,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1718,random:random,random,random,weak,late_mid,26,46,4,W,avoid_feeding,0,,,1,2.8,0,0,,,0,,
1719,random:random,random,random,weak,late_mid,23,44,-4,L,contest_merge,0,,,0,,,1,6.0,0,0,,
1720,random:random,random,random,weak,late_mid,16,46,4,W,avoid_feeding|contest_merge,0,,,1,2.8,0,1,15.0,0,0,,
1723,random:random,random,random,weak,pre_endgame,10,56,4,W,avoid_feeding|contest_merge,0,,,1,2.8,0,1,24.0,0,0,,
1721,random:random,random,random,weak,pre_endgame,12,53,4,W,contest_merge,0,,,0,,,1,6.0,0,0,,
1722,random:random,random,random,weak,pre_endgame,11,52,-4,L,contest_merge,0,,,0,,,1,6.0,0,0,,
1726,random:random,random,random,weak,opening,69,6,5,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1727,random:random,random,random,weak,opening,68,6,-5,L,farm_claim,0,,,0,,,0,,,1,9.0,0
1728,random:random,random,random,weak,opening,67,5,5,W,farm_claim,0,,,0,,,0,,,1,9.0,1
1724,random:random,random,random,weak,pre_endgame,8,53,4,W,contest_merge,0,,,0,,,1,6.0,0,0,,
1729,random:random,random,random,weak,opening,61,4,5,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1731,random:random,random,random,weak,opening,54,4,-5,L,farm_claim,0,,,0,,,0,,,1,9.0,0
1730,random:random,random,random,weak,opening,56,3,-5,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1725,random:random,random,random,weak,pre_endgame,7,56,-4,L,contest_merge,0,,,0,,,1,24.0,0,0,,
1732,random:random,random,random,weak,opening,51,25,5,W,contest_merge,0,,,0,,,1,18.0,0,0,,
1733,random:random,random,random,weak,opening,48,14,-5,L,avoid_feeding,0,,,1,2.5,0,0,,,0,,
1735,random:random,random,random,weak,midgame,45,21,5,W,contest_merge,0,,,0,,,1,15.0,1,0,,
1734,random:random,random,random,weak,opening,47,29,5,W,contest_merge,0,,,0,,,1,18.0,0,0,,
1737,random:random,random,random,weak,midgame,40,30,-5,L,avoid_feeding,0,,,1,2.3,0,0,,,0,,
1736,random:random,random,random,weak,midgame,42,25,-5,L,avoid_feeding,0,,,1,2.8,0,0,,,0,,
1743,rod1:random,random,rod1,strong,opening,70,4,-42,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1738,random:random,random,random,weak,midgame,36,27,-5,L,block|avoid_feeding|contest_merge,1,3.9,0,1,3.9,0,1,24.0,1,0,,
1740,random:random,random,random,weak,midgame,32,33,-5,L,block|avoid_feeding|contest_merge,1,3.9,0,1,3.9,0,1,30.0,1,0,,
1739,random:random,random,random,weak,midgame,34,30,-5,L,block|avoid_feeding,1,3.9,0,1,3.9,0,0,,,0,,
1744,rod1:random,rod1,random,weak,opening,69,3,42,W,farm_claim,0,,,0,,,0,,,1,6.0,1
1745,rod1:random,random,rod1,strong,opening,62,5,-42,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1741,random:random,random,random,weak,pre_endgame,12,41,-5,L,contest_merge,0,,,0,,,1,33.0,1,0,,
1746,rod1:random,rod1,random,weak,opening,55,21,42,W,avoid_feeding,0,,,1,2.1,1,0,,,0,,
1747,rod1:random,random,rod1,strong,opening,50,25,-42,L,avoid_feeding,0,,,1,2.6,1,0,,,0,,
1749,rod1:random,random,rod1,strong,midgame,46,21,-42,L,block|avoid_feeding,1,2.6,1,1,2.6,1,0,,,0,,
1748,rod1:random,random,rod1,strong,opening,48,17,-42,L,avoid_feeding,0,,,1,4.1,0,0,,,0,,
1750,rod1:random,random,rod1,strong,midgame,38,30,-42,L,block|avoid_feeding,1,5.1,0,1,5.1,0,0,,,0,,
1751,rod1:random,random,rod1,strong,midgame,30,30,-42,L,block|avoid_feeding,1,2.6,1,1,2.6,1,0,,,0,,
1742,random:random,random,random,weak,endgame,1,47,5,W,avoid_feeding,0,,,1,2.5,1,0,,,0,,
1755,rod1:random,rod1,random,weak,opening,69,3,50,W,farm_claim,0,,,0,,,0,,,1,6.0,1
1752,rod1:random,rod1,random,weak,late_mid,27,27,42,W,avoid_feeding,0,,,1,2.1,1,0,,,0,,
1756,rod1:random,rod1,random,weak,opening,67,7,50,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1753,rod1:random,random,rod1,strong,pre_endgame,14,37,-42,L,block|avoid_feeding,1,2.6,1,1,2.6,1,0,,,0,,
1757,rod1:random,rod1,random,weak,opening,59,5,50,W,farm_claim,0,,,0,,,0,,,1,9.0,0
1758,rod1:random,rod1,random,weak,opening,53,4,50,W,farm_claim,0,,,0,,,0,,,1,9.0,0
1759,rod1:random,rod1,random,weak,midgame,45,25,50,W,avoid_feeding,0,,,1,4.3,1,0,,,0,,
1761,rod1:random,rod1,random,weak,midgame,41,27,50,W,avoid_feeding,0,,,1,4.3,1,0,,,0,,
1760,rod1:random,rod1,random,weak,midgame,43,4,50,W,farm_claim,0,,,0,,,0,,,1,9.0,0
1754,rod1:random,random,rod1,strong,endgame,2,36,-42,L,block|avoid_feeding,1,2.6,1,1,2.6,1,0,,,0,,
1763,rod1:random,rod1,random,weak,midgame,29,30,50,W,avoid_feeding,0,,,1,4.8,1,0,,,0,,
1762,rod1:random,random,rod1,strong,midgame,30,28,-50,L,block|avoid_feeding,1,4.6,0,1,4.6,0,0,,,0,,
1767,rod1:random,rod1,random,weak,opening,57,5,74,W,farm_claim,0,,,0,,,0,,,1,6.0,1
1768,rod1:random,random,rod1,strong,opening,56,23,-74,L,contest_merge,0,,,0,,,1,9.0,0,0,,
1764,rod1:random,rod1,random,weak,late_mid,25,4,50,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1765,rod1:random,random,rod1,strong,late_mid,18,34,-50,L,block|avoid_feeding,1,4.2,0,1,4.2,0,0,,,0,,
1766,rod1:random,rod1,random,weak,late_mid,15,4,50,W,farm_claim,0,,,0,,,0,,,1,12.0,0
1769,rod1:random,rod1,random,weak,opening,55,32,74,W,contest_merge,0,,,0,,,1,6.0,1,0,,
1770,rod1:random,random,rod1,strong,midgame,42,37,-74,L,avoid_feeding,0,,,1,2.0,0,0,,,0,,
1771,rod1:random,random,rod1,strong,midgame,40,12,-74,L,avoid_feeding,0,,,1,3.4,0,0,,,0,,
1772,rod1:random,random,rod1,strong,midgame,34,34,-74,L,avoid_feeding,0,,,1,2.0,0,0,,,0,,
1773,rod1:random,random,rod1,strong,midgame,32,40,-74,L,block|avoid_feeding,1,5.3,0,1,5.3,0,0,,,0,,
1774,rod1:random,random,rod1,strong,midgame,30,31,-74,L,block|avoid_feeding,1,3.5,1,1,3.5,1,0,,,0,,
1778,rod1:random,random,rod1,strong,opening,64,16,-43,L,contest_merge,0,,,0,,,1,6.0,0,0,,
1779,rod1:random,random,rod1,strong,opening,62,3,-43,L,farm_claim,0,,,0,,,0,,,1,6.0,0
1776,rod1:random,random,rod1,strong,pre_endgame,14,30,-74,L,block|avoid_feeding,1,4.0,0,1,4.0,0,0,,,0,,
1775,rod1:random,random,rod1,strong,late_mid,16,30,-74,L,block|avoid_feeding,1,2.2,0,1,2.2,0,0,,,0,,
1780,rod1:random,rod1,random,weak,late_mid,25,38,43,W,contest_merge,0,,,0,,,1,33.0,0,0,,
1777,rod1:random,rod1,random,weak,pre_endgame,7,6,74,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1781,rod1:random,random,rod1,strong,late_mid,24,31,-43,L,block|avoid_feeding,1,2.5,0,1,2.5,0,0,,,0,,
1783,rod1:random,random,rod1,strong,pre_endgame,10,43,-43,L,block|avoid_feeding,1,2.5,0,1,2.5,0,0,,,0,,
1782,rod1:random,random,rod1,strong,late_mid,16,37,-43,L,block|avoid_feeding,1,2.5,0,1,2.5,0,0,,,0,,
1788,rod1:rod1,rod1,rod1,strong,opening,70,7,-31,L,farm_claim,0,,,0,,,0,,,1,6.0,1
1784,rod1:random,random,rod1,strong,pre_endgame,8,38,-43,L,contest_merge,0,,,0,,,1,42.0,0,0,,
1785,rod1:random,rod1,random,weak,pre_endgame,7,38,43,W,contest_merge,0,,,0,,,1,42.0,0,0,,
1789,rod1:rod1,rod1,rod1,strong,opening,54,5,-31,L,farm_claim,0,,,0,,,0,,,1,6.0,1
1791,rod1:rod1,rod1,rod1,strong,opening,47,29,31,W,contest_merge,0,,,0,,,1,6.0,0,0,,
1786,rod1:random,rod1,random,weak,endgame,5,38,43,W,contest_merge,0,,,0,,,1,42.0,0,0,,
1790,rod1:rod1,rod1,rod1,strong,opening,49,30,31,W,contest_merge,0,,,0,,,1,6.0,0,0,,
1787,rod1:random,random,rod1,strong,endgame,2,35,-43,L,contest_merge,0,,,0,,,1,45.0,0,0,,
1794,rod1:rod1,rod1,rod1,strong,midgame,42,22,-31,L,block|avoid_feeding,1,2.5,0,1,2.5,0,0,,,0,,
1793,rod1:rod1,rod1,rod1,strong,midgame,43,5,31,W,farm_claim,0,,,0,,,0,,,1,6.0,0
1792,rod1:rod1,rod1,rod1,strong,midgame,44,34,-31,L,contest_merge,0,,,0,,,1,6.0,0,0,,
1795,rod1:rod1,rod1,rod1,strong,midgame,39,20,31,W,avoid_feeding,0,,,1,3.5,0,0,,,0,,
1796,rod1:rod1,rod1,rod1,strong,midgame,37,30,31,W,contest_merge,0,,,0,,,1,6.0,0,0,,
1797,rod1:rod1,rod1,rod1,strong,midgame,35,25,31,W,contest_merge,0,,,0,,,1,6.0,0,0,,
1798,rod1:rod1,rod1,rod1,strong,midgame,31,29,31,W,avoid_feeding,0,,,1,2.0,1,0,,,0,,
1799,rod1:rod1,rod1,rod1,strong,midgame,30,33,-31,L,contest_merge,0,,,0,,,1,9.0,0,0,,
1804,rod1:rod1,rod1,rod1,strong,opening,67,5,33,W,farm_claim,0,,,0,,,0,,,1,6.0,1
1801,rod1:rod1,rod1,rod1,strong,late_mid,21,29,31,W,avoid_feeding,0,,,1,3.5,0,0,,,0,,
