[agree] carcassonne_ai.fair_agent -> /home/doctor/projects/carc-pinned-c72053a/src/carcassonne_ai/fair_agent.py
[agree] carcassonne_ai.mcts       -> /home/doctor/projects/carc-pinned-c72053a/src/carcassonne_ai/mcts.py
          s28000000228_p2_r2 13.835s agreeQ_all=False [712/2694 1656/h]
         s28000000226_p36_r2 30.76s agreeQ_all=False [713/2694 1657/h]
         s28000000226_p36_r3 30.577s agreeQ_all=True [714/2694 1659/h]
          s28000000228_p2_r3 13.091s agreeQ_all=False [715/2694 1661/h]
         s28000000224_p99_r1 46.225s agreeQ_all=False [716/2694 1663/h]
          s28000000228_p2_r1 16.328s agreeQ_all=False [717/2694 1665/h]
         s28000000226_p36_r1 33.326s agreeQ_all=False [718/2694 1667/h]
         s28000000227_p55_r1 35.196s agreeQ_all=False [719/2694 1665/h]
         s28000000227_p55_r2 36.194s agreeQ_all=False [720/2694 1665/h]
         s28000000227_p55_r3 32.83s agreeQ_all=False [721/2694 1661/h]
         s28000000227_p68_r1 33.3s agreeQ_all=False [722/2694 1662/h]
         s28000000227_p68_r3 31.606s agreeQ_all=True [723/2694 1663/h]
         s28000000230_p68_r3 18.339s agreeQ_all=False [724/2694 1663/h]
         s28000000230_p68_r1 19.451s agreeQ_all=False [725/2694 1664/h]
         s28000000230_p26_r1 24.558s agreeQ_all=False [726/2694 1662/h]
         s28000000229_p71_r2 31.567s agreeQ_all=True [727/2694 1663/h]
         s28000000227_p68_r2 40.281s agreeQ_all=False [728/2694 1666/h]
         s28000000229_p92_r1 29.152s agreeQ_all=False [729/2694 1666/h]
         s28000000229_p71_r3 32.581s agreeQ_all=True [730/2694 1667/h]
        s28000000231_p111_r3 35.73s agreeQ_all=False [731/2694 1659/h]
        s28000000231_p111_r1 36.803s agreeQ_all=False [732/2694 1661/h]
        s28000000231_p111_r2 39.3s agreeQ_all=False [733/2694 1660/h]
        s28000000231_p119_r1 40.532s agreeQ_all=True [734/2694 1660/h]
        s28000000232_p122_r1 34.508s agreeQ_all=True [735/2694 1663/h]
        s28000000231_p119_r3 42.283s agreeQ_all=True [736/2694 1660/h]
        s28000000233_p103_r1 35.839s agreeQ_all=True [737/2694 1657/h]
        s28000000233_p103_r2 38.935s agreeQ_all=True [738/2694 1654/h]
        s28000000233_p103_r3 39.272s agreeQ_all=False [739/2694 1655/h]
         s28000000236_p17_r2 22.673s agreeQ_all=False [740/2694 1652/h]
         s28000000236_p17_r3 21.916s agreeQ_all=False [741/2694 1653/h]
         s28000000234_p66_r2 40.63s agreeQ_all=False [742/2694 1656/h]
        s28000000234_p124_r3 39.905s agreeQ_all=False [743/2694 1656/h]
        s28000000234_p124_r2 42.16s agreeQ_all=True [744/2694 1658/h]
         s28000000235_p79_r2 41.383s agreeQ_all=True [745/2694 1658/h]
        s28000000234_p124_r1 45.151s agreeQ_all=False [746/2694 1659/h]
         s28000000235_p80_r3 31.664s agreeQ_all=False [747/2694 1661/h]
         s28000000235_p80_r2 34.256s agreeQ_all=False [748/2694 1662/h]
        s28000000236_p117_r3 21.318s agreeQ_all=True [749/2694 1662/h]
        s28000000236_p117_r1 32.451s agreeQ_all=True [750/2694 1663/h]
        s28000000236_p117_r2 28.31s agreeQ_all=True [751/2694 1664/h]
         s28000000237_p85_r2 29.68s agreeQ_all=True [752/2694 1654/h]
         s28000000239_p14_r1 22.556s agreeQ_all=True [753/2694 1655/h]
         s28000000239_p14_r2 21.193s agreeQ_all=True [754/2694 1656/h]
         s28000000237_p85_r3 32.951s agreeQ_all=True [755/2694 1657/h]
         s28000000239_p14_r3 25.042s agreeQ_all=True [756/2694 1656/h]
         s28000000238_p71_r2 31.606s agreeQ_all=True [757/2694 1658/h]
         s28000000239_p51_r2 23.514s agreeQ_all=False [758/2694 1660/h]
         s28000000239_p51_r1 26.37s agreeQ_all=False [759/2694 1661/h]
         s28000000239_p51_r3 25.278s agreeQ_all=False [760/2694 1661/h]
         s28000000238_p76_r1 34.534s agreeQ_all=True [761/2694 1662/h]
         s28000000238_p76_r3 34.392s agreeQ_all=True [762/2694 1663/h]
         s28000000240_p53_r3 26.784s agreeQ_all=True [763/2694 1663/h]
         s28000000238_p76_r2 40.178s agreeQ_all=True [764/2694 1663/h]
         s28000000241_p13_r2 19.058s agreeQ_all=True [765/2694 1664/h]
         s28000000240_p53_r1 31.57s agreeQ_all=True [766/2694 1666/h]
        s28000000232_p142_r1 97.726s agreeQ_all=False [767/2694 1663/h]
        s28000000232_p142_r3 98.492s agreeQ_all=False [768/2694 1663/h]
        s28000000242_p133_r1 27.001s agreeQ_all=False [769/2694 1662/h]
         s28000000244_p21_r1 21.216s agreeQ_all=True [770/2694 1659/h]
         s28000000241_p87_r2 32.3s agreeQ_all=False [771/2694 1661/h]
        s28000000242_p133_r3 30.95s agreeQ_all=False [772/2694 1663/h]
         s28000000243_p43_r1 31.067s agreeQ_all=False [773/2694 1661/h]
         s28000000244_p21_r2 23.425s agreeQ_all=True [774/2694 1663/h]
         s28000000245_p27_r2 22.29s agreeQ_all=True [775/2694 1663/h]
         s28000000243_p43_r2 33.008s agreeQ_all=False [776/2694 1665/h]
         s28000000245_p27_r1 25.672s agreeQ_all=True [777/2694 1664/h]
         s28000000244_p70_r3 29.464s agreeQ_all=True [778/2694 1664/h]
        s28000000243_p136_r1 36.915s agreeQ_all=True [779/2694 1665/h]
        s28000000243_p136_r2 37.388s agreeQ_all=True [780/2694 1666/h]
         s28000000245_p28_r1 25.318s agreeQ_all=True [781/2694 1668/h]
        s28000000242_p136_r2 46.975s agreeQ_all=True [782/2694 1665/h]
        s28000000242_p136_r3 47.071s agreeQ_all=True [783/2694 1667/h]
         s28000000246_p95_r1 30.252s agreeQ_all=True [784/2694 1668/h]
         s28000000247_p50_r1 25.548s agreeQ_all=True [785/2694 1665/h]
         s28000000246_p95_r2 31.242s agreeQ_all=True [786/2694 1667/h]
        s28000000246_p126_r3 26.905s agreeQ_all=True [787/2694 1669/h]
        s28000000246_p126_r2 29.468s agreeQ_all=True [788/2694 1669/h]
         s28000000248_p66_r1 23.878s agreeQ_all=True [789/2694 1669/h]
         s28000000247_p50_r3 28.133s agreeQ_all=True [790/2694 1670/h]
         s28000000248_p66_r2 28.755s agreeQ_all=True [791/2694 1668/h]
         s28000000247_p93_r1 38.576s agreeQ_all=True [792/2694 1664/h]
         s28000000250_p23_r2 24.719s agreeQ_all=False [793/2694 1664/h]
         s28000000250_p23_r1 25.928s agreeQ_all=False [794/2694 1665/h]
         s28000000249_p62_r3 33.537s agreeQ_all=False [795/2694 1667/h]
         s28000000248_p85_r3 36.279s agreeQ_all=True [796/2694 1668/h]
         s28000000251_p38_r1 22.091s agreeQ_all=False [797/2694 1669/h]
          s28000000252_p1_r2 16.339s agreeQ_all=True [798/2694 1671/h]
         s28000000251_p38_r2 23.305s agreeQ_all=False [799/2694 1672/h]
         s28000000251_p38_r3 24.552s agreeQ_all=True [800/2694 1672/h]
          s28000000252_p1_r3 16.053s agreeQ_all=True [801/2694 1674/h]
         s28000000250_p98_r2 37.396s agreeQ_all=False [802/2694 1669/h]
         s28000000253_p25_r1 19.647s agreeQ_all=False [803/2694 1668/h]
         s28000000253_p25_r2 19.23s agreeQ_all=False [804/2694 1668/h]
        s28000000251_p128_r2 36.276s agreeQ_all=False [805/2694 1669/h]
         s28000000253_p25_r3 21.173s agreeQ_all=False [806/2694 1670/h]
        s28000000251_p128_r3 37.408s agreeQ_all=False [807/2694 1670/h]
         s28000000255_p49_r2 22.513s agreeQ_all=True [808/2694 1669/h]
         s28000000254_p27_r3 26.702s agreeQ_all=True [809/2694 1670/h]
         s28000000254_p27_r1 27.541s agreeQ_all=False [810/2694 1672/h]
         s28000000255_p49_r3 24.085s agreeQ_all=True [811/2694 1672/h]
        s28000000254_p122_r2 28.283s agreeQ_all=True [812/2694 1672/h]
        s28000000254_p122_r1 30.243s agreeQ_all=True [813/2694 1673/h]
         s28000000255_p70_r1 26.612s agreeQ_all=False [814/2694 1675/h]
         s28000000256_p46_r3 22.964s agreeQ_all=False [815/2694 1674/h]
        s28000000249_p142_r1 76.782s agreeQ_all=True [816/2694 1668/h]
         s28000000257_p47_r1 27.536s agreeQ_all=True [817/2694 1669/h]
        s28000000256_p114_r2 29.476s agreeQ_all=False [818/2694 1670/h]
        s28000000249_p142_r3 77.144s agreeQ_all=True [819/2694 1672/h]
        s28000000249_p142_r2 78.002s agreeQ_all=True [820/2694 1674/h]
         s28000000257_p47_r3 28.8s agreeQ_all=True [821/2694 1674/h]
         s28000000257_p92_r2 34.805s agreeQ_all=False [822/2694 1669/h]
         s28000000259_p31_r3 25.642s agreeQ_all=True [823/2694 1671/h]
        s28000000258_p132_r2 27.946s agreeQ_all=False [824/2694 1672/h]
        s28000000258_p100_r2 32.591s agreeQ_all=True [825/2694 1672/h]
         s28000000260_p62_r1 28.243s agreeQ_all=True [826/2694 1673/h]
        s28000000258_p100_r1 40.167s agreeQ_all=True [827/2694 1673/h]
        s28000000258_p100_r3 35.559s agreeQ_all=True [828/2694 1675/h]
         s28000000260_p62_r2 30.478s agreeQ_all=True [829/2694 1674/h]
        s28000000258_p132_r1 40.148s agreeQ_all=False [830/2694 1674/h]
         s28000000261_p33_r1 26.372s agreeQ_all=True [831/2694 1673/h]
         s28000000261_p33_r3 25.063s agreeQ_all=True [832/2694 1675/h]
         s28000000261_p33_r2 25.909s agreeQ_all=True [833/2694 1677/h]
         s28000000263_p19_r2 20.385s agreeQ_all=True [834/2694 1673/h]
         s28000000263_p19_r3 18.78s agreeQ_all=False [835/2694 1675/h]
         s28000000262_p26_r2 22.894s agreeQ_all=False [836/2694 1676/h]
         s28000000261_p59_r1 34.856s agreeQ_all=True [837/2694 1676/h]
         s28000000263_p19_r1 24.651s agreeQ_all=False [838/2694 1678/h]
         s28000000261_p59_r2 35.103s agreeQ_all=True [839/2694 1679/h]
          s28000000265_p4_r1 15.266s agreeQ_all=True [840/2694 1680/h]
        s28000000259_p108_r3 51.281s agreeQ_all=False [841/2694 1681/h]
         s28000000261_p59_r3 35.656s agreeQ_all=True [842/2694 1683/h]
          s28000000265_p4_r3 14.428s agreeQ_all=False [843/2694 1684/h]
         s28000000263_p32_r2 24.831s agreeQ_all=True [844/2694 1684/h]
         s28000000263_p32_r1 27.135s agreeQ_all=True [845/2694 1685/h]
         s28000000263_p32_r3 26.937s agreeQ_all=True [846/2694 1686/h]
        s28000000264_p107_r1 26.74s agreeQ_all=True [847/2694 1685/h]
         s28000000265_p27_r2 21.943s agreeQ_all=True [848/2694 1686/h]
         s28000000265_p27_r1 24.489s agreeQ_all=True [849/2694 1686/h]
         s28000000266_p49_r1 25.695s agreeQ_all=True [850/2694 1681/h]
         s28000000266_p49_r3 25.858s agreeQ_all=True [851/2694 1682/h]
         s28000000266_p49_r2 26.814s agreeQ_all=True [852/2694 1684/h]
         s28000000267_p74_r3 22.937s agreeQ_all=False [853/2694 1684/h]
         s28000000267_p74_r1 29.52s agreeQ_all=False [854/2694 1681/h]
         s28000000267_p74_r2 28.636s agreeQ_all=False [855/2694 1682/h]
        s28000000266_p119_r2 34.12s agreeQ_all=True [856/2694 1682/h]
         s28000000269_p52_r3 23.829s agreeQ_all=True [857/2694 1682/h]
         s28000000268_p74_r1 30.99s agreeQ_all=True [858/2694 1683/h]
        s28000000266_p119_r1 37.775s agreeQ_all=True [859/2694 1685/h]
         s28000000268_p74_r3 31.329s agreeQ_all=True [860/2694 1686/h]
        s28000000266_p119_r3 38.489s agreeQ_all=True [861/2694 1687/h]
         s28000000269_p82_r1 29.332s agreeQ_all=False [862/2694 1687/h]
         s28000000269_p82_r2 34.038s agreeQ_all=False [863/2694 1682/h]
         s28000000270_p61_r2 29.532s agreeQ_all=True [864/2694 1680/h]
        s28000000268_p107_r3 45.904s agreeQ_all=True [865/2694 1681/h]
         s28000000270_p61_r1 33.326s agreeQ_all=True [866/2694 1681/h]
         s28000000269_p82_r3 34.849s agreeQ_all=False [867/2694 1682/h]
         s28000000270_p61_r3 31.575s agreeQ_all=True [868/2694 1684/h]
         s28000000272_p15_r1 20.165s agreeQ_all=False [869/2694 1685/h]
         s28000000272_p15_r2 21.157s agreeQ_all=True [870/2694 1685/h]
         s28000000272_p15_r3 20.708s agreeQ_all=True [871/2694 1685/h]
         s28000000271_p73_r2 31.16s agreeQ_all=True [872/2694 1687/h]
         s28000000271_p73_r3 30.413s agreeQ_all=True [873/2694 1687/h]
         s28000000271_p73_r1 35.381s agreeQ_all=True [874/2694 1687/h]
         s28000000272_p35_r3 20.189s agreeQ_all=True [875/2694 1687/h]
         s28000000274_p29_r2 20.821s agreeQ_all=True [876/2694 1681/h]
         s28000000274_p29_r1 21.857s agreeQ_all=True [877/2694 1682/h]
         s28000000274_p29_r3 22.396s agreeQ_all=True [878/2694 1682/h]
         s28000000274_p47_r1 26.796s agreeQ_all=True [879/2694 1679/h]
         s28000000274_p47_r2 25.85s agreeQ_all=True [880/2694 1679/h]
         s28000000275_p25_r2 23.899s agreeQ_all=False [881/2694 1681/h]
        s28000000273_p103_r3 33.481s agreeQ_all=True [882/2694 1682/h]
         s28000000273_p86_r2 37.493s agreeQ_all=True [883/2694 1683/h]
          s28000000276_p2_r3 12.783s agreeQ_all=False [884/2694 1684/h]
         s28000000274_p47_r3 29.281s agreeQ_all=True [885/2694 1686/h]
          s28000000276_p2_r1 13.998s agreeQ_all=False [886/2694 1687/h]
         s28000000273_p86_r3 38.066s agreeQ_all=True [887/2694 1689/h]
        s28000000275_p125_r1 32.292s agreeQ_all=True [888/2694 1685/h]
        s28000000271_p139_r1 64.618s agreeQ_all=True [889/2694 1686/h]
        s28000000275_p125_r2 31.848s agreeQ_all=True [890/2694 1687/h]
        s28000000271_p139_r2 65.21s agreeQ_all=True [891/2694 1688/h]
        s28000000271_p139_r3 65.033s agreeQ_all=True [892/2694 1689/h]
         s28000000276_p29_r2 23.402s agreeQ_all=True [893/2694 1690/h]
         s28000000278_p23_r1 18.008s agreeQ_all=True [894/2694 1690/h]
        s28000000267_p143_r2 102.667s agreeQ_all=True [895/2694 1691/h]
         s28000000278_p23_r2 18.184s agreeQ_all=True [896/2694 1692/h]
         s28000000277_p25_r3 22.925s agreeQ_all=True [897/2694 1692/h]
         s28000000278_p23_r3 20.121s agreeQ_all=False [898/2694 1694/h]
        s28000000278_p106_r3 24.33s agreeQ_all=True [899/2694 1691/h]
         s28000000279_p55_r1 26.097s agreeQ_all=False [900/2694 1691/h]
         s28000000277_p94_r3 32.27s agreeQ_all=False [901/2694 1691/h]
         s28000000281_p17_r2 17.209s agreeQ_all=True [902/2694 1692/h]
        s28000000278_p106_r2 30.428s agreeQ_all=True [903/2694 1693/h]
        s28000000279_p120_r1 32.507s agreeQ_all=False [904/2694 1692/h]
         s28000000280_p78_r2 33.571s agreeQ_all=False [905/2694 1686/h]
        s28000000279_p120_r3 35.238s agreeQ_all=False [906/2694 1688/h]
         s28000000282_p63_r1 24.458s agreeQ_all=True [907/2694 1690/h]
         s28000000280_p78_r1 34.787s agreeQ_all=False [908/2694 1691/h]
         s28000000281_p70_r1 29.115s agreeQ_all=False [909/2694 1692/h]
         s28000000280_p85_r1 36.493s agreeQ_all=False [910/2694 1691/h]
         s28000000281_p70_r3 30.701s agreeQ_all=False [911/2694 1693/h]
         s28000000282_p63_r2 29.568s agreeQ_all=True [912/2694 1694/h]
         s28000000281_p70_r2 33.651s agreeQ_all=False [913/2694 1696/h]
         s28000000280_p85_r2 37.658s agreeQ_all=False [914/2694 1697/h]
         s28000000284_p22_r1 21.165s agreeQ_all=True [915/2694 1697/h]
         s28000000284_p22_r3 21.91s agreeQ_all=True [916/2694 1695/h]
        s28000000282_p114_r2 31.308s agreeQ_all=False [917/2694 1697/h]
         s28000000283_p92_r3 29.965s agreeQ_all=True [918/2694 1698/h]
        s28000000283_p128_r3 26.964s agreeQ_all=False [919/2694 1700/h]
        s28000000283_p128_r1 29.096s agreeQ_all=False [920/2694 1700/h]
         s28000000285_p79_r1 25.441s agreeQ_all=True [921/2694 1693/h]
         s28000000285_p63_r3 27.157s agreeQ_all=True [922/2694 1694/h]
         s28000000285_p79_r2 27.044s agreeQ_all=True [923/2694 1694/h]
         s28000000285_p63_r1 29.215s agreeQ_all=True [924/2694 1696/h]
         s28000000288_p12_r2 16.455s agreeQ_all=True [925/2694 1697/h]
         s28000000285_p79_r3 24.987s agreeQ_all=True [926/2694 1699/h]
         s28000000288_p12_r1 16.991s agreeQ_all=True [927/2694 1701/h]
         s28000000285_p63_r2 29.922s agreeQ_all=True [928/2694 1702/h]
         s28000000288_p12_r3 16.995s agreeQ_all=True [929/2694 1703/h]
         s28000000286_p98_r1 32.317s agreeQ_all=True [930/2694 1700/h]
         s28000000286_p98_r3 33.304s agreeQ_all=True [931/2694 1700/h]
        s28000000286_p100_r2 33.764s agreeQ_all=True [932/2694 1701/h]
        s28000000286_p100_r1 34.333s agreeQ_all=True [933/2694 1702/h]
          s28000000290_p1_r1 12.867s agreeQ_all=False [934/2694 1702/h]
          s28000000290_p1_r3 12.015s agreeQ_all=False [935/2694 1704/h]
        s28000000288_p115_r2 35.162s agreeQ_all=True [936/2694 1699/h]
        s28000000288_p115_r1 37.581s agreeQ_all=False [937/2694 1700/h]
         s28000000289_p36_r3 23.976s agreeQ_all=True [938/2694 1701/h]
         s28000000289_p36_r2 25.25s agreeQ_all=True [939/2694 1702/h]
         s28000000289_p36_r1 27.35s agreeQ_all=True [940/2694 1703/h]
         s28000000289_p65_r3 28.062s agreeQ_all=True [941/2694 1702/h]
         s28000000289_p65_r1 29.124s agreeQ_all=True [942/2694 1703/h]
         s28000000289_p65_r2 29.242s agreeQ_all=True [943/2694 1705/h]
        s28000000287_p140_r1 50.351s agreeQ_all=False [944/2694 1706/h]
        s28000000288_p115_r3 36.925s agreeQ_all=True [945/2694 1705/h]
         s28000000292_p43_r1 28.191s agreeQ_all=True [946/2694 1702/h]
         s28000000292_p43_r2 29.333s agreeQ_all=False [947/2694 1703/h]
         s28000000292_p62_r2 28.705s agreeQ_all=False [948/2694 1703/h]
         s28000000294_p23_r1 19.429s agreeQ_all=True [949/2694 1704/h]
         s28000000293_p29_r3 22.281s agreeQ_all=True [950/2694 1704/h]
         s28000000292_p43_r3 32.816s agreeQ_all=True [951/2694 1705/h]
         s28000000294_p23_r2 21.982s agreeQ_all=True [952/2694 1707/h]
         s28000000294_p29_r1 22.736s agreeQ_all=True [953/2694 1707/h]
         s28000000292_p62_r3 32.294s agreeQ_all=False [954/2694 1704/h]
         s28000000295_p70_r1 27.677s agreeQ_all=True [955/2694 1704/h]
        s28000000291_p136_r3 50.226s agreeQ_all=False [956/2694 1702/h]
         s28000000295_p70_r2 31.278s agreeQ_all=True [957/2694 1703/h]
          s28000000298_p8_r1 15.403s agreeQ_all=False [958/2694 1704/h]
         s28000000296_p30_r2 21.666s agreeQ_all=True [959/2694 1706/h]
         s28000000295_p70_r3 33.421s agreeQ_all=True [960/2694 1707/h]
         s28000000295_p89_r2 30.477s agreeQ_all=True [961/2694 1707/h]
        s28000000291_p136_r2 56.712s agreeQ_all=False [962/2694 1709/h]
         s28000000295_p89_r1 34.431s agreeQ_all=True [963/2694 1711/h]
         s28000000296_p63_r3 29.025s agreeQ_all=False [964/2694 1707/h]
         s28000000299_p14_r1 15.929s agreeQ_all=False [965/2694 1708/h]
         s28000000295_p89_r3 34.6s agreeQ_all=True [966/2694 1709/h]
         s28000000298_p55_r1 27.419s agreeQ_all=True [967/2694 1709/h]
         s28000000298_p55_r3 26.768s agreeQ_all=True [968/2694 1707/h]
         s28000000299_p55_r1 21.024s agreeQ_all=True [969/2694 1707/h]
         s28000000299_p55_r2 23.905s agreeQ_all=False [970/2694 1706/h]
         s28000000297_p99_r1 41.38s agreeQ_all=True [971/2694 1708/h]
        s28000000297_p112_r1 40.104s agreeQ_all=True [972/2694 1710/h]
         s28000000300_p44_r1 23.122s agreeQ_all=True [973/2694 1711/h]
        s28000000297_p112_r2 39.141s agreeQ_all=True [974/2694 1713/h]
         s28000000300_p44_r3 24.556s agreeQ_all=True [975/2694 1713/h]
         s28000000301_p53_r1 28.153s agreeQ_all=True [976/2694 1710/h]
         s28000000302_p37_r3 21.069s agreeQ_all=True [977/2694 1709/h]
         s28000000302_p37_r2 25.733s agreeQ_all=True [978/2694 1708/h]
          s28000000304_p3_r1 15.424s agreeQ_all=True [979/2694 1709/h]
          s28000000304_p3_r3 15.687s agreeQ_all=True [980/2694 1710/h]
          s28000000304_p3_r2 16.247s agreeQ_all=True [981/2694 1712/h]
         s28000000301_p87_r2 34.666s agreeQ_all=True [982/2694 1710/h]
         s28000000301_p87_r3 34.688s agreeQ_all=False [983/2694 1711/h]
        s28000000303_p105_r3 29.905s agreeQ_all=False [984/2694 1710/h]
          s28000000306_p8_r2 14.81s agreeQ_all=True [985/2694 1708/h]
         s28000000304_p92_r2 28.07s agreeQ_all=False [986/2694 1709/h]
        s28000000303_p111_r1 35.976s agreeQ_all=True [987/2694 1709/h]
         s28000000304_p92_r1 31.971s agreeQ_all=False [988/2694 1711/h]
        s28000000300_p138_r3 53.687s agreeQ_all=False [989/2694 1712/h]
        s28000000303_p111_r3 34.807s agreeQ_all=True [990/2694 1712/h]
         s28000000306_p23_r3 20.161s agreeQ_all=True [991/2694 1713/h]
         s28000000306_p23_r1 21.259s agreeQ_all=True [992/2694 1714/h]
         s28000000306_p23_r2 22.747s agreeQ_all=True [993/2694 1714/h]
        s28000000300_p138_r1 60.754s agreeQ_all=False [994/2694 1716/h]
         s28000000305_p97_r2 31.502s agreeQ_all=False [995/2694 1717/h]
        s28000000300_p138_r2 62.09s agreeQ_all=False [996/2694 1717/h]
         s28000000308_p25_r1 22.578s agreeQ_all=True [997/2694 1714/h]
        s28000000307_p108_r2 26.543s agreeQ_all=True [998/2694 1715/h]
          s28000000310_p1_r2 11.929s agreeQ_all=False [999/2694 1715/h]
        s28000000307_p108_r1 29.303s agreeQ_all=True [1000/2694 1716/h]
          s28000000310_p1_r3 12.954s agreeQ_all=True [1001/2694 1717/h]
          s28000000310_p8_r1 15.446s agreeQ_all=True [1002/2694 1716/h]
          s28000000310_p8_r3 16.558s agreeQ_all=True [1003/2694 1715/h]
         s28000000308_p88_r2 29.56s agreeQ_all=False [1004/2694 1716/h]
         s28000000309_p99_r2 27.995s agreeQ_all=True [1005/2694 1716/h]
         s28000000309_p99_r1 29.704s agreeQ_all=True [1006/2694 1717/h]
         s28000000308_p88_r1 33.97s agreeQ_all=True [1007/2694 1718/h]
        s28000000309_p101_r3 27.525s agreeQ_all=False [1008/2694 1719/h]
        s28000000309_p101_r2 28.572s agreeQ_all=False [1009/2694 1720/h]
        s28000000309_p101_r1 31.632s agreeQ_all=False [1010/2694 1721/h]
         s28000000308_p88_r3 33.96s agreeQ_all=True [1011/2694 1722/h]
         s28000000312_p58_r1 26.003s agreeQ_all=True [1012/2694 1716/h]
         s28000000312_p46_r3 26.494s agreeQ_all=True [1013/2694 1717/h]
         s28000000311_p68_r3 29.302s agreeQ_all=True [1014/2694 1718/h]
         s28000000311_p68_r2 30.523s agreeQ_all=True [1015/2694 1719/h]
         s28000000313_p36_r1 24.16s agreeQ_all=True [1016/2694 1721/h]
         s28000000313_p36_r3 21.294s agreeQ_all=True [1017/2694 1722/h]
         s28000000312_p58_r2 29.269s agreeQ_all=True [1018/2694 1722/h]
         s28000000316_p18_r3 15.108s agreeQ_all=False [1019/2694 1715/h]
        s28000000305_p140_r1 80.205s agreeQ_all=False [1020/2694 1717/h]
         s28000000313_p83_r1 34.702s agreeQ_all=True [1021/2694 1717/h]
         s28000000313_p83_r3 34.198s agreeQ_all=True [1022/2694 1717/h]
         s28000000316_p21_r1 20.196s agreeQ_all=True [1023/2694 1718/h]
         s28000000313_p83_r2 36.323s agreeQ_all=True [1024/2694 1719/h]
         s28000000316_p21_r3 20.333s agreeQ_all=False [1025/2694 1720/h]
         s28000000316_p21_r2 21.388s agreeQ_all=False [1026/2694 1721/h]
         s28000000317_p37_r1 23.959s agreeQ_all=True [1027/2694 1720/h]
        s28000000314_p126_r2 42.651s agreeQ_all=True [1028/2694 1719/h]
         s28000000317_p37_r2 29.555s agreeQ_all=True [1029/2694 1718/h]
        s28000000314_p126_r1 47.057s agreeQ_all=True [1030/2694 1719/h]
        s28000000314_p126_r3 45.891s agreeQ_all=True [1031/2694 1720/h]
         s28000000318_p32_r3 22.829s agreeQ_all=True [1032/2694 1719/h]
         s28000000318_p39_r1 26.608s agreeQ_all=False [1033/2694 1717/h]
         s28000000319_p76_r1 23.421s agreeQ_all=False [1034/2694 1718/h]
         s28000000318_p39_r3 27.083s agreeQ_all=True [1035/2694 1719/h]
         s28000000319_p76_r2 24.438s agreeQ_all=False [1036/2694 1720/h]
         s28000000319_p76_r3 24.352s agreeQ_all=False [1037/2694 1721/h]
         s28000000320_p39_r2 22.414s agreeQ_all=False [1038/2694 1720/h]
        s28000000317_p115_r1 48.008s agreeQ_all=False [1039/2694 1719/h]
        s28000000314_p136_r1 65.981s agreeQ_all=True [1040/2694 1718/h]
         s28000000320_p55_r1 27.976s agreeQ_all=True [1041/2694 1718/h]
         s28000000320_p55_r3 25.325s agreeQ_all=True [1042/2694 1719/h]
         s28000000320_p55_r2 26.458s agreeQ_all=True [1043/2694 1720/h]
         s28000000321_p61_r2 26.01s agreeQ_all=True [1044/2694 1721/h]
         s28000000323_p14_r1 18.209s agreeQ_all=False [1045/2694 1720/h]
         s28000000323_p22_r1 18.174s agreeQ_all=False [1046/2694 1719/h]
        s28000000322_p114_r3 22.827s agreeQ_all=True [1047/2694 1720/h]
        s28000000322_p114_r1 23.915s agreeQ_all=False [1048/2694 1721/h]
        s28000000322_p112_r3 25.552s agreeQ_all=True [1049/2694 1723/h]
         s28000000323_p22_r2 17.784s agreeQ_all=False [1050/2694 1723/h]
        s28000000321_p127_r2 36.549s agreeQ_all=False [1051/2694 1721/h]
        s28000000322_p112_r2 32.657s agreeQ_all=True [1052/2694 1723/h]
        s28000000319_p142_r2 52.844s agreeQ_all=True [1053/2694 1724/h]
        s28000000319_p142_r1 53.621s agreeQ_all=True [1054/2694 1725/h]
         s28000000324_p54_r2 25.57s agreeQ_all=True [1055/2694 1723/h]
         s28000000324_p54_r3 24.304s agreeQ_all=False [1056/2694 1723/h]
          s28000000326_p9_r3 15.368s agreeQ_all=True [1057/2694 1725/h]
         s28000000325_p32_r3 21.666s agreeQ_all=False [1058/2694 1724/h]
        s28000000314_p136_r2 96.919s agreeQ_all=False [1059/2694 1725/h]
         s28000000324_p74_r2 29.389s agreeQ_all=True [1060/2694 1725/h]
         s28000000324_p74_r1 31.015s agreeQ_all=True [1061/2694 1726/h]
         s28000000324_p74_r3 30.547s agreeQ_all=True [1062/2694 1727/h]
          s28000000328_p8_r1 18.457s agreeQ_all=True [1063/2694 1726/h]
         s28000000327_p91_r3 27.597s agreeQ_all=True [1064/2694 1724/h]
         s28000000326_p70_r1 35.277s agreeQ_all=True [1065/2694 1722/h]
         s28000000326_p70_r2 35.187s agreeQ_all=True [1066/2694 1723/h]
         s28000000326_p70_r3 38.547s agreeQ_all=True [1067/2694 1722/h]
         s28000000328_p58_r3 26.277s agreeQ_all=False [1068/2694 1723/h]
        s28000000329_p102_r1 25.966s agreeQ_all=True [1069/2694 1724/h]
        s28000000327_p132_r1 35.567s agreeQ_all=True [1070/2694 1725/h]
        s28000000329_p102_r2 27.747s agreeQ_all=False [1071/2694 1726/h]
        s28000000327_p132_r3 38.926s agreeQ_all=True [1072/2694 1724/h]
         s28000000331_p37_r2 26.096s agreeQ_all=True [1073/2694 1722/h]
         s28000000330_p73_r3 32.009s agreeQ_all=True [1074/2694 1723/h]
